occurrenceID,institutionCode,basisOfRecord,catalogNumber,recordedBy,recordNumber,year,month,day,continent,country,stateProvince,county,locality,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,identifiedBy,yearIdentified,dcterms:references,associatedMedia,Origin,Gall Presence (Y/N),Checked By,Notes,Total Galls,Gall Species 1,Number 1,Gall Species 2,Number 2,Gall Species 3,Number 3
297fd6dc-989a-4d85-868b-1c46681eacbe,NY,PreservedSpecimen,2488130,W. C. Ferguson,1856,1922,9,18,North America,United States of America,New York,Queens Co.,,40.7654,-73.8174,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707314,http://sweetgum.nybg.org/images3/1814/067/02488130.jpg,Native,N,LE,,0,,,,,,
454d14b4-760a-4e0b-be81-5ccab40cadfa,NY,PreservedSpecimen,2488172,Collector unknown,s.n.,,,,North America,United States of America,New York,Queens Co.,,40.6989,-73.7887,"Georeferencing Quick Reference Guide, Version 2012",2361.57,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707383,http://sweetgum.nybg.org/images3/1814/109/02488172.jpg,Native,N,LE,,0,,,,,,
ec669e77-e44a-410e-b8ac-aadcd2e220d9,NY,PreservedSpecimen,2488183,T. J. Delendick,1096 & 1096A,1973,11,10,North America,United States of America,New York,Bronx Co.,Along Mosholu Parkway,40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707407,http://sweetgum.nybg.org/images3/1814/120/02488183.jpg,Native,N,LE,,0,,,,,,
746bbc85-3a83-4db1-9e19-406a9dd79d8d,NY,PreservedSpecimen,2488237,E. P. Bicknell,5853,1891,5,26,North America,United States of America,New York,Bronx Co.,,40.8571,-73.8507,GEOLocate Web Application,8859,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707494,http://sweetgum.nybg.org/images3/1814/168/02488237.jpg,Native,N,LE,,0,,,,,,
03921cbd-4604-4f09-8f4e-940ede73c716,NY,PreservedSpecimen,2377733,T. J. Delendick,959,1976,5,22,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden,40.8624,-73.8781,"Georeferencing Quick Reference Guide, Version 2012",774.389,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618397,http://sweetgum.nybg.org/images3/4249/599/02377733.jpg,Native,N,LE,,0,,,,,,
b124b5bf-d0ee-4b2f-aa22-776b02d546ee,NY,PreservedSpecimen,2377734,T. J. Delendick,1383,1977,4,16,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden. Near Magnolia Collection,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618526,http://sweetgum.nybg.org/images3/4249/600/02377734.jpg,Native,N,LE,,0,,,,,,
3b6e434a-b0e3-4f75-8f97-dd309149db24,NY,PreservedSpecimen,1088079,D. E. Atha,6979,2009,4,24,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, SE section of the Garden, ca 90 m east of the Bronx River and ca 230 m N of Pelham Parkway/Fordham Road/US",40.8581,-73.8757,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236399,http://sweetgum.nybg.org/images3/4255/769/01088079.jpg,Native,N,LE,,0,,,,,,
88fd3196-3a37-4352-80b0-619a3ad19da6,NY,PreservedSpecimen,2377727,T. J. Delendick,1431,1978,5,21,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, on ""flood plain"" of Bronx River, in north portion of the Garden",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618166,http://sweetgum.nybg.org/images3/4255/907/02377727.jpg,Native,N,LE,,0,,,,,,
7ea7ba25-04dd-4298-9935-3aca861f5ea2,NY,PreservedSpecimen,2377729,E. H. Day,s.n.,1876,5,,North America,United States of America,New York,New York Co.,Central Park,40.7823,-73.9654,GEOLocate Web Application,2545,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618186,http://sweetgum.nybg.org/images3/4255/908/02377729.jpg,Native,N,LE,,0,,,,,,
fd3a4fb5-19f7-4e6d-a2cc-3a89c277f4dc,NY,PreservedSpecimen,2377732,C. C. Curtis,s.n.,1902,5,10,North America,United States of America,New York,Bronx Co.,Bronx Park,40.861,-73.8768,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618191,http://sweetgum.nybg.org/images3/4255/909/02377732.jpg,Native,N,LE,,0,,,,,,
eadd0dec-e23d-487e-9405-cfc347a15980,NY,PreservedSpecimen,2377730,P. Wilson,s.n.,1912,9,25,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden. East of Museum Building,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618188,http://sweetgum.nybg.org/images3/4257/324/02377730.jpg,Native,N,LE,,0,,,,,,
4bdfdc77-5edb-40e7-b7d4-ba8d9c38a943,NY,PreservedSpecimen,2377731,H. N. Moldenke,s.n.,1939,6,16,North America,United States of America,New York,Bronx Co.,Bronx Park. The New York Botanical Garden. In native woods,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618190,http://sweetgum.nybg.org/images3/4257/325/02377731.jpg,Native,N,LE,,0,,,,,,
5f1b6843-aa3c-497b-94ac-e08ec421cae7,NY,PreservedSpecimen,2377728,T. J. Delendick,1097 & 1097A,1973,11,13,North America,United States of America,New York,Bronx Co.,at The New York Botanical Garden,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618175,http://sweetgum.nybg.org/images3/4257/563/02377728.jpg,Native,N,LE,,0,,,,,,
6478ac6f-cc00-43d1-9b04-4377230686d9,NY,PreservedSpecimen,2487986,G. V. Nash,2816,,,,North America,United States of America,New York,Bronx Co.,New York Botanical Garden Nursery,,,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707130,,Native,N,LE,,0,,,,,,
93320a3d-b4b3-4d66-986b-3b8399cfc248,NY,PreservedSpecimen,2488381,Collector unspecified,s.n.,1917,9,16,North America,United States of America,New York,Richmond Co.,Green Ridge,40.5612,-74.1699,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,,Acer rubrum L. 'Carolineanum',,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2707971,http://sweetgum.nybg.org/images3/1763/191/02488381.jpg,Native,N,LE,,0,,,,,,
9098d93c-a1e7-4a4f-9108-777fe8c3f50c,NY,PreservedSpecimen,2549578,D. E. Atha,15078,2015,5,20,North America,United States of America,New York,New York Co.,Central Park. Ramble. Between 75th and 76th Streets and between 6th and 7th Avenues,40.7772,-73.9697,GPS,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,rubrum,Acer rubrum L. var. rubrum,D. E. Atha,2017,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2913631,http://sweetgum.nybg.org/images3/1925/524/02549578.jpg,Native,N,LE,,0,,,,,,
c96b866b-6b9d-41cf-b8ef-730f3fef95e8,NY,PreservedSpecimen,2550015,D. E. Atha,15415,2016,4,20,North America,United States of America,New York,New York Co.,"Central Park. North Woods, at northwest corner along Drive, just west of Meer. Between 108th and 109th Streets and between 6th and 7th Avenues",40.7982,-73.9546,GPS,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,rubrum,Acer rubrum L. var. rubrum,D. E. Atha,2017,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968214,http://sweetgum.nybg.org/images3/2102/262/02550015.jpg,Native,N,LE,,0,,,,,,
e6ac80a1-c50a-4f7f-9edb-89f1700b6de7,NY,PreservedSpecimen,2488439,W. C. Ferguson,1857,1922,9,18,North America,United States of America,New York,Queens Co.,Long Island,40.7654,-73.8174,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,trilobum,Acer rubrum var. trilobum Torr. & A.Gray ex K.Koch,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2708146,http://sweetgum.nybg.org/images3/1765/085/02488439.jpg,Native,N,LE,,0,,,,,,
7efd8baa-77ac-41d5-b65b-428d10faa5df,NY,PreservedSpecimen,2488472,N. L. Britton,s.n.,1891,5,3,North America,United States of America,New York,Richmond Co.,Staten Island,40.574,-74.116,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer,rubrum,trilobum,Acer rubrum var. trilobum Torr. & A.Gray ex K.Koch,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2708180,http://sweetgum.nybg.org/images3/1765/118/02488472.jpg,Native,N,LE,,0,,,,,,
0369f0e8-253b-43e2-afb7-d322f1c447fd,NY,PreservedSpecimen,1137128,M. H. Nee,54343,2006,5,10,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden,40.8647,-73.8742,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,M. H. Nee,2006,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2554010,http://sweetgum.nybg.org/images3/1832/573/01137128.jpg,Native,N,LE,"gall or fungal infection, one of top middle leaves, could not id on iNaturalist",0,,,,,,
4365a7d4-0ca9-44af-96bb-0b52170c93f1,NY,PreservedSpecimen,1844736,A. W. Cahilly,10,1985,5,15,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, Forest Grid Number 105",40.8622,-73.8765,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1247499,http://sweetgum.nybg.org/images3/1833/071/01844736.jpg,Native,N,LE,,0,,,,,,
e8e976de-818d-488e-8582-1e11b404cbb6,NY,PreservedSpecimen,1844737,W. Nieder,53,1986,5,19,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, Forest Grid Number 123",40.8649,-73.8753,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1247501,http://sweetgum.nybg.org/images3/1833/072/01844737.jpg,Native,N,LE,,0,,,,,,
66b83bd9-7ebe-4c57-b24f-1e6f1bf3d4a4,NY,PreservedSpecimen,1844738,W. Nieder,53,1986,5,19,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, Forest Grid Number 123",40.8649,-73.8753,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1247500,http://sweetgum.nybg.org/images3/1833/073/01844738.jpg,Native,N,LE,,0,,,,,,
0bafeaad-38ef-4d96-9183-9341f6546cb2,NY,PreservedSpecimen,2360408,J. L. Luteyn,8083,1991,5,23,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden,40.8624,-73.8781,"Georeferencing Quick Reference Guide, Version 2012",774.389,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2554011,http://sweetgum.nybg.org/images3/1833/160/02360408.jpg,Native,N,LE,,0,,,,,,
c4c84c6b-08bd-4db8-826f-4b8c281d4cd0,NY,PreservedSpecimen,2851000,N. L. Britton,s.n.,1883,6,2,North America,United States of America,New York,Queens Co.,,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3153950,http://sweetgum.nybg.org/images3/2392/175/02851000.jpg,Native,N,LE,,0,,,,,,
3a455394-8d71-47c7-8b11-c2444a77300d,NY,PreservedSpecimen,2851284,M. H. Nee,57174,2010,7,25,North America,United States of America,New York,Bronx Co.,"along Mosholu Parkway, parkland between the parkway and the street E Mosholu Parkway S.",40.8703,-73.8811,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158641,http://sweetgum.nybg.org/images3/2394/030/02851284.jpg,Native,N,LE,,0,,,,,,
a48deeb7-6efc-4999-8e18-abf4bdcc5895,NY,PreservedSpecimen,2850952,M. H. Nee,32065,1985,11,2,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, city park on NW side of NYBG",,,Georeferencing Quick Reference Guide (Zermoglio et,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3153902,http://sweetgum.nybg.org/images3/2396/026/02850952.jpg,Native,N,LE,,0,,,,,,
278c1df0-2317-4e5f-be66-262a5ab5dba0,NY,PreservedSpecimen,2850954,C. C. Curtis,s.n.,1904,7,21,North America,United States of America,New York,Bronx Co.,Jerome Ave.,40.8656,-73.8989,"Georeferencing Quick Reference Guide, Version 2012",4881.57,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3153904,http://sweetgum.nybg.org/images3/2396/028/02850954.jpg,Native,N,LE,,0,,,,,,
b6b70425-ebd7-4358-9df6-1d00d22513ee,NY,PreservedSpecimen,2850965,P. Wilson,s.n.,,,,North America,United States of America,New York,Queens Co.,N.Y. Parental School,40.7354,-73.8171,"Georeferencing Quick Reference Guide, Version 2012",202.569,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3153915,http://sweetgum.nybg.org/images3/2396/039/02850965.jpg,Native,N,LE,,0,,,,,,
1d707245-4fcc-42d2-b725-690c9efbc67e,NY,PreservedSpecimen,2450068,D. E. Atha,14468,2014,5,30,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, north of the Tennis Courts, between 96th and 97th Streets and between 6th and 7th Avenues",40.7905,-73.9611,GPS,25,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2643278,,Native,N,LE,,0,,,,,,
d0eaf34e-0236-447e-a144-b2ac0308aa16,NY,PreservedSpecimen,2456381,D. E. Atha,14731,2014,7,16,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, at the 97th St Transverse. Between 96th and 97th Streets and between 7th and 8th Avenues",40.7916,-73.9629,GPS,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,D. E. Atha,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2686845,,Native,N,LE,,0,,,,,,
448c7ae3-e8bc-49fc-a0ce-47eefed4c7f8,NY,PreservedSpecimen,2688810,R. Alvarez,201409,2014,5,21,North America,United States of America,New York,New York Co.,"Central Park, Hallett Nature Sanctuary, between 59th and 60th Street, 6th Avenue",40.7669,-73.975,,,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serotina,,Prunus serotina Ehrh.,R. Alvarez,2015,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2986086,,Native,N,LE,,0,,,,,,
a0e832ea-b097-4084-9db4-4ee2f402bcdc,NY,PreservedSpecimen,1088228,D. E. Atha,7028,2009,4,30,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, forest, W of the Bronx River and S of northern perimeter road",40.8655,-73.8803,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238666,http://sweetgum.nybg.org/images3/524/037/01088228.jpg,Native,N,LE,,0,,,,,,
a03d0e69-df82-4b3e-89cb-cbc985457bd9,NY,PreservedSpecimen,1482722,M. H. Nee,37824,1989,10,24,North America,United States of America,New York,Bronx Co.,"in the New York Botanical Garden, near the Rock Garden",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,M. H. Nee,1989,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719894,http://sweetgum.nybg.org/images3/526/347/01482722.jpg,Native,N,LE,"gall or leaf disease, rightmost leaf",0,,,,,,
3c921cf9-06ab-434d-9af9-1e7b9539593e,NY,PreservedSpecimen,1482728,E. S. Burgess,s.n.,1880,10,24,North America,United States of America,New York,New York Co.,8th Ave. & 155 St. Bridge,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719907,http://sweetgum.nybg.org/images3/526/353/01482728.jpg,Native,N,LE,,0,,,,,,
38de0406-8efc-48dd-9422-0f0681bbfc0d,NY,PreservedSpecimen,1482734,P. Wilson,s.n.,1900,9,25,North America,United States of America,New York,Bronx Co.,Bronx Park,40.8565,-73.8771,"Georeferencing Quick Reference Guide, Version 2012",1771.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,P. M. Thomson,1978,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719919,http://sweetgum.nybg.org/images3/526/359/01482734.jpg,Native,N,LE,,0,,,,,,
351c0f2d-d066-4b2d-8243-881c66f83264,NY,PreservedSpecimen,1482742,P. Wilson,s.n.,,,,North America,United States of America,New York,Queens Co.,,40.6989,-73.7887,"Georeferencing Quick Reference Guide, Version 2012",2361.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719937,http://sweetgum.nybg.org/images3/526/367/01482742.jpg,Native,N,LE,,0,,,,,,
734b8426-a3d3-4f61-a397-38e8941ee7d7,NY,PreservedSpecimen,1482745,N. L. Britton,s.n.,1879,9,28,North America,United States of America,New York,Queens Co.,L.I.,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719943,http://sweetgum.nybg.org/images3/526/370/01482745.jpg,Native,N,LE,,0,,,,,,
0f6132f0-3e4e-4bdb-90df-921c136b149c,NY,PreservedSpecimen,1482748,J. von Schrenk,s.n.,,,,North America,United States of America,New York,Queens Co.,Long Island,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719950,http://sweetgum.nybg.org/images3/526/373/01482748.jpg,Native,N,LE,,0,,,,,,
24ade02c-49c6-4000-96b2-c231c7dcc70a,NY,PreservedSpecimen,1482763,M. H. Nee,58126,2011,8,28,North America,United States of America,New York,Bronx Co.,"Bronx, W side of Mosholu Parkway, between Marion Ave. and Webster Ave20",40.87,-72.8811,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,M. H. Nee,2011,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719967,http://sweetgum.nybg.org/images3/526/388/01482763.jpg,Native,N,LE,,0,,,,,,
e0c0ad83-bc59-49b2-b4a1-0692a78e0922,NY,PreservedSpecimen,1483025,M. H. Nee,56463,2009,8,23,North America,United States of America,New York,Bronx Co.,Bronx. The New York Botanical Garden. Native deciduous forest near base of slope along E side of Bronx River downstream from the bridge near Kazimiroff Drive,40.8656,-73.875,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,M. H. Nee,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721051,http://sweetgum.nybg.org/images3/547/376/01483025.jpg,Native,N,LE,,0,,,,,,
467cf961-417f-4f9e-a3ef-94a51fe801e0,NY,PreservedSpecimen,2688638,D. E. Atha,15638,2016,6,29,North America,United States of America,New York,New York Co.,Central Park. North Meadow. Between 100th and 101st Streets and between 7th and 8th Avenues,40.7934,-73.9607,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,D. E. Atha,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978904,https://sweetgum.nybg.org/images3/2185/493/02688638.jpg,Native,N,LE,,0,,,,,,
6cade477-a4d6-42d7-bd01-b6feddd9c091,NY,PreservedSpecimen,1482761,G. V. Nash,585,1896,10,7,North America,United States of America,New York,Bronx Co.,Bronx Park.,40.8565,-73.8771,"Georeferencing Quick Reference Guide, Version 2012",1771.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719965,https://sweetgum.nybg.org/images3/526/386/01482761.jpg,Native,N,LE,,0,,,,,,
b15e2c8e-c9d5-41d8-93ca-ba72cf4283ac,NY,PreservedSpecimen,1482756,G. V. Nash,69,1896,5,11,North America,United States of America,New York,Bronx Co.,Bronx Park,40.8565,-73.8771,"Georeferencing Quick Reference Guide, Version 2012",1771.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719960,https://sweetgum.nybg.org/images3/526/381/01482756.jpg,Native,N,LE,,0,,,,,,
1407cc64-8ce9-44e1-865c-fb74dcd3067d,NY,PreservedSpecimen,1482744,G. V. Nash,69,1896,5,5,North America,United States of America,New York,Bronx Co.,Bronx Park,40.8565,-73.8771,"Georeferencing Quick Reference Guide, Version 2012",1771.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,alba,,Quercus alba L.,P. M. Thomson,1978,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719941,https://sweetgum.nybg.org/images3/526/369/01482744.jpg,Native,N,LE,,0,,,,,,
c2812848-9b48-436b-90f5-8f087459ffe8,NY,PreservedSpecimen,1483273,J. von Schrenk,s.n.,,,,North America,United States of America,New York,Queens Co.,Long Island,40.7819,-73.8403,"Georeferencing Quick Reference Guide, Version 2012",2121.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721661,http://sweetgum.nybg.org/images3/3872/880/01483273.jpg,Native,N,LE,,0,,,,,,
3adbcef0-2a41-4dfd-9452-792b2c75d066,NY,PreservedSpecimen,1483280,W. C. Ferguson,1634-B,1922,7,10,North America,United States of America,New York,Queens Co.,Long Island,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721668,http://sweetgum.nybg.org/images3/547/631/01483280.jpg,Native,N,LE,,0,,,,,,
b71c158d-1eca-4ff6-b166-f7e1d11e567c,NY,PreservedSpecimen,1483281,N. L. Britton,s.n.,1914,9,11,North America,United States of America,New York,Richmond Co.,Oakwood,40.564,-74.116,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721669,http://sweetgum.nybg.org/images3/547/632/01483281.jpg,Native,N,LE,,0,,,,,,
cc1b3853-1492-4df6-a27d-70e245d43e6c,NY,PreservedSpecimen,1483289,W. C. Ferguson,2272,1923,6,2,North America,United States of America,New York,Queens Co.,Long Island,40.7654,-73.8174,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721677,http://sweetgum.nybg.org/images3/547/640/01483289.jpg,Native,N,LE,,0,,,,,,
139f4ffe-3430-40c1-a9e5-595969b16266,NY,PreservedSpecimen,1483290,W. C. Ferguson,1835,1922,9,14,North America,United States of America,New York,Queens Co.,Long Island,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721678,http://sweetgum.nybg.org/images3/547/641/01483290.jpg,Native,N,LE,,0,,,,,,
fbdda9b6-4daa-4cb2-adbc-7abfa5c1743e,NY,PreservedSpecimen,1483291,W. C. Ferguson,1682-A,1922,7,21,North America,United States of America,New York,Queens Co.,Long Island,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721679,http://sweetgum.nybg.org/images3/547/642/01483291.jpg,Native,N,LE,,0,,,,,,
4c27cfe6-d067-44e4-be4c-5f6ec63e3e7d,NY,PreservedSpecimen,1483323,N. L. Britton,,1891,5,3,North America,United States of America,New York,Richmond Co.,,40.574,-74.116,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,bicolor,,Quercus bicolor Willd.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721713,http://sweetgum.nybg.org/images3/547/675/01483323.jpg,Native,N,LE,,0,,,,,,
